id,qtr,ydstogo,ScoreDiff,PlayType
3305,2,low,losing,Run
3306,2,low,losing,Run
3307,2,low,losing,Run
3310,2,low,losing,Pass
3312,2,low,losing,Pass
3316,2,low,losing,Run
3322,2,low,losing,Pass
3324,2,low,losing,Run
3325,2,low,losing,Run
3327,2,low,losing,Pass
3330,2,low,losing,Run
3335,2,low,losing,Run
3345,2,low,losing,Run
3350,2,low,losing,Pass
3355,2,low,losing,Run
3360,2,low,losing,Pass
3366,2,low,losing,Pass
3370,2,low,losing,Pass
3372,2,low,losing,Pass
3377,2,low,losing,Pass
3386,2,low,losing,Pass
3388,2,low,losing,Pass
3391,2,low,losing,Pass
3397,2,low,losing,Pass
3399,2,low,losing,Pass
3403,2,low,losing,Pass
3406,2,low,losing,Run
3407,2,low,losing,Run
3412,2,low,losing,Pass
3413,2,low,losing,Pass
3414,2,low,losing,Run
3420,2,low,losing,Run
3424,2,low,losing,Pass
3425,2,low,losing,Run
3427,2,low,losing,Run
3431,2,low,losing,Run
3433,2,low,losing,Pass
3439,2,low,losing,Pass
3444,2,low,losing,Pass
3445,2,low,losing,Pass
3447,2,low,losing,Pass
3448,2,low,losing,Run
3451,2,low,losing,Pass
3452,2,low,losing,Pass
3456,2,low,losing,Run
3459,2,low,losing,Pass
3463,2,low,losing,Run
3465,2,low,losing,Pass
3469,2,low,losing,Pass
3470,2,low,losing,Run
3471,2,low,losing,Run
3475,2,low,losing,Pass
3476,2,low,losing,Pass
3477,2,low,losing,Pass
3478,2,low,losing,Run
3482,2,low,losing,Pass
3486,2,low,losing,Run
3488,2,low,losing,Pass
3489,2,low,losing,Pass
3490,2,low,losing,Pass
3501,2,low,losing,Pass
3503,2,low,losing,Run
3506,2,low,losing,Pass
3517,2,low,losing,Pass
3519,2,low,losing,Run
3522,2,low,losing,Run
3527,2,low,losing,Pass
3528,2,low,losing,Pass
3529,2,low,losing,Pass
3530,2,low,losing,Pass
3531,2,low,losing,Pass
3532,2,low,losing,Run
3534,2,low,losing,Run
3543,2,low,losing,Run
3545,2,low,losing,Pass
3547,2,low,losing,Run
3551,2,low,losing,Run
3552,2,low,losing,Pass
3553,2,low,losing,Pass
3556,2,low,losing,Pass
3561,2,low,losing,Pass
3564,2,low,losing,Pass
3568,2,low,losing,Pass
3569,2,low,losing,Run
3574,2,low,losing,Pass
3576,2,low,losing,Pass
3578,2,low,losing,Run
3585,2,low,losing,Run
3587,2,low,losing,Pass
3589,2,low,losing,Pass
3591,2,low,losing,Pass
3595,2,low,losing,Run
3601,2,low,losing,Run
3603,2,low,losing,Pass
3607,2,low,losing,Pass
3608,2,low,losing,Pass
3612,2,low,losing,Pass
3616,2,low,losing,Run
3617,2,low,losing,Pass
3619,2,low,losing,Pass
3623,2,low,losing,Pass
3629,2,low,losing,Pass
3632,2,low,losing,Run
3636,2,low,losing,Pass
3639,2,low,losing,Run
3643,2,low,losing,Run
3658,2,low,losing,Run
3664,2,low,losing,Pass
3668,2,low,losing,Run
3676,2,low,losing,Run
3677,2,low,losing,Pass
3679,2,low,losing,Run
3685,2,low,losing,Pass
3686,2,low,losing,Run
3691,2,low,losing,Run
3702,2,low,losing,Run
3708,2,low,losing,Pass
3711,2,low,losing,Run
3712,2,low,losing,Run
3713,2,low,losing,Run
3717,2,low,losing,Pass
3719,2,low,losing,Run
3723,2,low,losing,Pass
3730,2,low,losing,Run
3731,2,low,losing,Pass
3737,2,low,losing,Run
3739,2,low,losing,Pass
3745,2,low,losing,Pass
3747,2,low,losing,Pass
3748,2,low,losing,Pass
3751,2,low,losing,Run
3756,2,low,losing,Pass
3759,2,low,losing,Pass
3760,2,low,losing,Run
3762,2,low,losing,Pass
3769,2,low,losing,Run
3770,2,low,losing,Run
3773,2,low,losing,Pass
3777,2,low,losing,Pass
3779,2,low,losing,Run
3790,2,low,losing,Pass
3791,2,low,losing,Pass
3796,2,low,losing,Pass
3798,2,low,losing,Pass
3799,2,low,losing,Pass
3803,2,low,losing,Pass
3807,2,low,losing,Pass
3808,2,low,losing,Run
3809,2,low,losing,Pass
3816,2,low,losing,Pass
3818,2,low,losing,Pass
3820,2,low,losing,Pass
3827,2,low,losing,Pass
3830,2,low,losing,Run
3832,2,low,losing,Pass
3841,2,low,losing,Run
3843,2,low,losing,Pass
3846,2,low,losing,Pass
3847,2,low,losing,Pass
3855,2,low,tied,Pass
3856,2,low,tied,Pass
3857,2,low,tied,Run
3858,2,low,tied,Pass
3860,2,low,tied,Run
3861,2,low,tied,Pass
3863,2,low,tied,Pass
3866,2,low,tied,Pass
3868,2,low,tied,Pass
3869,2,low,tied,Run
3873,2,low,tied,Pass
3875,2,low,tied,Run
3884,2,low,tied,Pass
3885,2,low,tied,Run
3890,2,low,tied,Pass
3895,2,low,tied,Run
3896,2,low,tied,Pass
3897,2,low,tied,Run
3899,2,low,tied,Pass
3900,2,low,tied,Run
3902,2,low,tied,Run
3903,2,low,tied,Run
3906,2,low,tied,Run
3907,2,low,tied,Pass
3908,2,low,tied,Pass
3911,2,low,tied,Run
3913,2,low,tied,Pass
3915,2,low,tied,Pass
3922,2,low,tied,Pass
3925,2,low,tied,Run
3928,2,low,tied,Run
3932,2,low,tied,Run
3941,2,low,tied,Pass
3943,2,low,tied,Run
3944,2,low,tied,Run
3945,2,low,tied,Run
3946,2,low,tied,Run
3957,2,low,tied,Run
3970,2,low,tied,Run
3971,2,low,tied,Run
3973,2,low,tied,Run
3974,2,low,tied,Run
3975,2,low,tied,Run
3979,2,low,tied,Run
3984,2,low,tied,Pass
3987,2,low,tied,Run
3992,2,low,tied,Run
3993,2,low,tied,Pass
3998,2,low,tied,Pass
4001,2,low,tied,Pass
4002,2,low,tied,Run
4003,2,low,tied,Run
4010,2,low,tied,Pass
4011,2,low,tied,Pass
4014,2,low,tied,Pass
4020,2,low,tied,Run
4025,2,low,tied,Pass
4032,2,low,tied,Run
4039,2,low,tied,Pass
4040,2,low,tied,Pass
4051,2,low,tied,Pass
4053,2,low,tied,Run
4055,2,low,tied,Run
4060,2,low,tied,Pass
4061,2,low,tied,Run
4067,2,low,tied,Pass
4071,2,low,tied,Run
4074,2,low,tied,Run
4076,2,low,tied,Pass
4078,2,low,tied,Pass
4080,2,low,tied,Run
4083,2,low,tied,Pass
4085,2,low,tied,Run
4088,2,low,tied,Pass
4091,2,low,tied,Run
4098,2,low,tied,Pass
4099,2,low,tied,Run
4101,2,low,tied,Run
4108,2,low,tied,Run
4109,2,low,tied,Pass
4110,2,low,tied,Run
4111,2,low,tied,Run
4114,2,low,tied,Pass
4121,2,low,tied,Pass
4126,2,low,tied,Run
4128,2,low,tied,Run
4130,2,low,tied,Pass
4132,2,low,tied,Pass
4133,2,low,tied,Pass
4135,2,low,tied,Pass
4138,2,low,tied,Run
4139,2,low,tied,Run
4140,2,low,tied,Pass
4152,2,low,tied,Run
4155,2,low,tied,Run
4157,2,low,tied,Run
4160,2,low,tied,Run
4161,2,low,tied,Run
4165,2,low,tied,Pass
4170,2,low,tied,Pass
4172,2,low,tied,Run
4174,2,low,tied,Run
4177,2,low,tied,Run
4178,2,low,tied,Run
4180,2,low,tied,Pass
4187,2,low,tied,Run
4191,2,low,tied,Pass
4192,2,low,tied,Run
4194,2,low,tied,Pass
4195,2,low,tied,Pass
4198,2,low,tied,Pass
4201,2,low,tied,Pass
4202,2,low,tied,Run
4206,2,low,tied,Pass
4211,2,low,tied,Pass
4222,2,low,tied,Run
4225,2,low,winning,Pass
4227,2,low,winning,Pass
4231,2,low,winning,Pass
4235,2,low,winning,Pass
4237,2,low,winning,Run
4244,2,low,winning,Pass
4246,2,low,winning,Pass
4249,2,low,winning,Pass
4250,2,low,winning,Pass
4252,2,low,winning,Pass
4253,2,low,winning,Run
4254,2,low,winning,Run
4259,2,low,winning,Pass
4261,2,low,winning,Run
4263,2,low,winning,Pass
4269,2,low,winning,Run
4281,2,low,winning,Pass
4284,2,low,winning,Run
4286,2,low,winning,Pass
4295,2,low,winning,Run
4296,2,low,winning,Run
4300,2,low,winning,Pass
4302,2,low,winning,Run
4308,2,low,winning,Pass
4312,2,low,winning,Pass
4324,2,low,winning,Pass
4326,2,low,winning,Run
4336,2,low,winning,Run
4344,2,low,winning,Run
4350,2,low,winning,Run
4355,2,low,winning,Pass
4365,2,low,winning,Pass
4366,2,low,winning,Run
4367,2,low,winning,Pass
4375,2,low,winning,Run
4376,2,low,winning,Pass
4378,2,low,winning,Pass
4379,2,low,winning,Run
4384,2,low,winning,Run
4387,2,low,winning,Pass
4392,2,low,winning,Run
4394,2,low,winning,Pass
4397,2,low,winning,Run
4401,2,low,winning,Run
4404,2,low,winning,Run
4409,2,low,winning,Run
4412,2,low,winning,Pass
4415,2,low,winning,Pass
4416,2,low,winning,Pass
4418,2,low,winning,Run
4419,2,low,winning,Pass
4420,2,low,winning,Run
4421,2,low,winning,Pass
4425,2,low,winning,Pass
4426,2,low,winning,Run
4431,2,low,winning,Pass
4433,2,low,winning,Run
4440,2,low,winning,Pass
4445,2,low,winning,Pass
4454,2,low,winning,Run
4456,2,low,winning,Pass
4460,2,low,winning,Run
4462,2,low,winning,Run
4465,2,low,winning,Run
4467,2,low,winning,Run
4468,2,low,winning,Pass
4474,2,low,winning,Pass
4478,2,low,winning,Pass
4481,2,low,winning,Pass
4485,2,low,winning,Pass
4486,2,low,winning,Pass
4490,2,low,winning,Pass
4500,2,low,winning,Pass
4503,2,low,winning,Run
4509,2,low,winning,Pass
4520,2,low,winning,Pass
4534,2,low,winning,Run
4536,2,low,winning,Pass
4540,2,low,winning,Pass
4545,2,low,winning,Run
4546,2,low,winning,Run
4549,2,low,winning,Run
4550,2,low,winning,Pass
4552,2,low,winning,Pass
4557,2,low,winning,Run
4559,2,low,winning,Run
4561,2,low,winning,Pass
4566,2,low,winning,Pass
4567,2,low,winning,Run
4573,2,low,winning,Pass
4576,2,low,winning,Pass
4578,2,low,winning,Pass
4580,2,low,winning,Run
4582,2,low,winning,Run
4585,2,low,winning,Pass
4586,2,low,winning,Pass
4595,2,low,winning,Pass
4601,2,low,winning,Pass
4603,2,low,winning,Pass
4606,2,low,winning,Pass
4607,2,low,winning,Pass
4608,2,low,winning,Run
4609,2,low,winning,Run
4613,2,low,winning,Pass
4619,2,low,winning,Pass
4620,2,low,winning,Run
4621,2,low,winning,Run
4631,2,low,winning,Pass
4638,2,low,winning,Run
4643,2,low,winning,Pass
4645,2,low,winning,Run
4648,2,low,winning,Run
4652,2,low,winning,Run
4654,2,low,winning,Pass
4658,2,low,winning,Run
4662,2,low,winning,Run
4664,2,low,winning,Run
4665,2,low,winning,Run
4667,2,low,winning,Pass
4671,2,low,winning,Pass
4673,2,low,winning,Pass
4674,2,low,winning,Pass
4675,2,low,winning,Run
4681,2,low,winning,Pass
4686,2,low,winning,Pass
4688,2,low,winning,Pass
4690,2,low,winning,Run
4695,2,low,winning,Run
4698,2,low,winning,Run
4700,2,low,winning,Run
4702,2,low,winning,Pass
4704,2,low,winning,Pass
4708,2,low,winning,Pass
4710,2,low,winning,Pass
4714,2,low,winning,Pass
4717,2,low,winning,Run
4718,2,low,winning,Pass
4722,2,low,winning,Pass
4725,2,low,winning,Run
4726,2,low,winning,Pass
4730,2,low,winning,Run
4735,2,low,winning,Pass
4739,2,low,winning,Run
4748,2,low,winning,Pass
4751,2,low,winning,Run
4752,2,low,winning,Pass
4753,2,low,winning,Pass
4757,2,low,winning,Run
4761,2,low,winning,Run
4763,2,low,winning,Pass
4766,2,low,winning,Run
4767,2,low,winning,Run
4770,2,low,winning,Run
4773,2,low,winning,Pass
4775,2,low,winning,Pass
4779,2,low,winning,Run
4785,2,low,winning,Pass
4792,2,low,winning,Pass
4798,2,low,winning,Pass
4801,2,low,winning,Run
4802,2,low,winning,Pass
4805,2,low,winning,Pass
4806,2,low,winning,Pass
4807,2,low,winning,Pass
4812,2,low,winning,Pass
4814,2,low,winning,Run
4815,2,low,winning,Run
4816,2,low,winning,Run
4818,2,low,winning,Run
4820,2,low,winning,Run
4821,2,low,winning,Pass
4823,2,low,winning,Run
4826,2,low,winning,Pass
4827,2,low,winning,Pass
4832,2,low,winning,Pass
4833,2,low,winning,Run
4846,2,low,winning,Pass
4848,2,low,winning,Pass
4849,2,low,winning,Run
4850,2,low,winning,Pass
4857,2,low,winning,Run
4859,2,low,winning,Pass
4868,2,low,winning,Pass
4870,2,low,winning,Run
4873,2,low,winning,Run
4874,2,low,winning,Pass
4876,2,low,winning,Run
4888,2,low,winning,Pass
4894,2,low,winning,Pass
4896,2,low,winning,Run
4897,2,low,winning,Run
4905,2,low,winning,Pass
4910,2,low,winning,Run
4916,2,low,winning,Pass
4923,2,low,winning,Run
4924,2,low,winning,Pass
4925,2,low,winning,Pass
4928,2,low,winning,Run
4929,2,low,winning,Pass
4938,2,low,winning,Pass
4939,2,low,winning,Run
4940,2,low,winning,Pass
4942,2,low,winning,Pass
4944,2,low,winning,Pass
4948,2,low,winning,Run
4953,2,low,winning,Pass
4955,2,low,winning,Run
4956,2,low,winning,Pass
4958,2,low,winning,Run
4962,2,low,winning,Pass
4967,2,low,winning,Pass
4971,2,low,winning,Pass
4978,2,low,winning,Pass
4980,2,low,winning,Pass
4983,2,low,winning,Pass
5008,2,low,winning,Pass
5012,2,low,winning,Pass
5018,2,low,winning,Pass
5019,2,low,winning,Run
5027,2,low,winning,Pass
5031,2,low,winning,Run
5038,2,low,winning,Run
5040,2,low,winning,Run
5041,2,low,winning,Run
5042,2,low,winning,Pass
5048,2,low,winning,Pass
5051,2,low,winning,Run
5053,2,low,winning,Pass
5056,2,low,winning,Run
5059,2,low,winning,Pass
5064,2,low,winning,Pass
5065,2,low,winning,Run
5072,2,low,winning,Pass
5074,2,low,winning,Run
5076,2,low,winning,Run
5082,2,low,winning,Run
5083,2,low,winning,Pass
5094,2,low,winning,Run
5099,2,low,winning,Run
5108,2,low,winning,Run
5113,2,low,winning,Pass
5116,2,low,winning,Run
5117,2,low,winning,Pass
5120,2,low,winning,Pass
5121,2,low,winning,Pass
5124,2,low,winning,Pass
5129,2,low,winning,Run
5136,2,low,winning,Pass
5140,2,low,winning,Pass
5141,2,low,winning,Run
5149,2,low,winning,Pass
5160,2,low,winning,Run
5181,2,low,winning,Run
5183,2,low,winning,Run
5185,2,low,winning,Pass
5187,2,low,winning,Pass
5194,2,low,winning,Run
5203,2,low,winning,Run
5212,2,low,winning,Run
5214,2,low,winning,Run
5215,2,low,winning,Run
5217,2,low,winning,Pass
5223,2,low,winning,Pass
5226,2,low,winning,Pass
5227,2,low,winning,Run
5231,2,low,winning,Pass
5233,2,low,winning,Pass
5237,2,low,winning,Run
5239,2,low,winning,Pass
5240,2,low,winning,Run
5256,2,low,winning,Run
5257,2,low,winning,Run
5259,2,low,winning,Run
5260,2,low,winning,Run
5262,2,low,winning,Pass
5263,2,low,winning,Pass
5264,2,low,winning,Run
5266,2,low,winning,Pass
5271,2,low,winning,Pass
5273,2,low,winning,Pass
5275,2,low,winning,Run
5279,2,low,winning,Pass
5280,2,low,winning,Run
5285,2,low,winning,Pass
5287,2,low,winning,Pass
5289,2,low,winning,Run
5290,2,low,winning,Pass
5292,2,low,winning,Pass
5294,2,low,winning,Pass
5301,2,low,winning,Pass
5304,2,low,winning,Pass
5307,2,low,winning,Run
5312,2,low,winning,Run
5314,2,low,winning,Pass
5316,2,low,winning,Pass
5319,2,low,winning,Run
5326,2,low,winning,Run
5331,2,low,winning,Pass
5335,2,low,winning,Pass
5336,2,low,winning,Pass
5337,2,low,winning,Pass
5339,2,low,winning,Run
5349,2,low,winning,Run
5353,2,low,winning,Run
5354,2,low,winning,Pass
5357,2,low,winning,Run
5358,2,low,winning,Run
5364,2,low,winning,Pass
5365,2,low,winning,Run
5375,2,low,winning,Run
5377,2,low,winning,Pass
5380,2,low,winning,Run
5385,2,low,winning,Pass
5399,3,low,losing,Pass
5400,3,low,losing,Run
5401,3,low,losing,Run
5402,3,low,losing,Run
5405,3,low,losing,Run
5411,3,low,losing,Pass
5413,3,low,losing,Pass
5418,3,low,losing,Pass
5419,3,low,losing,Pass
5421,3,low,losing,Run
5422,3,low,losing,Run
5430,3,low,losing,Pass
5431,3,low,losing,Pass
5436,3,low,losing,Pass
5439,3,low,losing,Pass
5441,3,low,losing,Pass
5442,3,low,losing,Run
5444,3,low,losing,Pass
5447,3,low,losing,Pass
5452,3,low,losing,Pass
5467,3,low,losing,Run
5468,3,low,losing,Pass
5469,3,low,losing,Pass
5479,3,low,losing,Run
5483,3,low,losing,Run
5485,3,low,losing,Pass
5490,3,low,losing,Pass
5498,3,low,losing,Pass
5499,3,low,losing,Run
5502,3,low,losing,Pass
5503,3,low,losing,Pass
5505,3,low,losing,Run
5506,3,low,losing,Run
5510,3,low,losing,Pass
5512,3,low,losing,Pass
5513,3,low,losing,Pass
5526,3,low,losing,Pass
5527,3,low,losing,Run
5528,3,low,losing,Pass
5531,3,low,losing,Run
5532,3,low,losing,Run
5537,3,low,losing,Run
5540,3,low,losing,Pass
5542,3,low,losing,Pass
5550,3,low,losing,Pass
5553,3,low,losing,Run
5558,3,low,losing,Run
5559,3,low,losing,Run
5562,3,low,losing,Run
5566,3,low,losing,Run
5568,3,low,losing,Pass
5585,3,low,losing,Run
5587,3,low,losing,Run
5590,3,low,losing,Run
5594,3,low,losing,Pass
5596,3,low,losing,Run
5598,3,low,losing,Pass
5599,3,low,losing,Run
5601,3,low,losing,Pass
5602,3,low,losing,Pass
5603,3,low,losing,Pass
5607,3,low,losing,Pass
5612,3,low,losing,Run
5617,3,low,losing,Pass
5620,3,low,losing,Run
5621,3,low,losing,Pass
5625,3,low,losing,Pass
5628,3,low,losing,Pass
5631,3,low,losing,Run
5633,3,low,losing,Pass
5635,3,low,losing,Pass
5642,3,low,losing,Run
5651,3,low,losing,Run
5656,3,low,losing,Run
5657,3,low,losing,Pass
5658,3,low,losing,Pass
5661,3,low,losing,Pass
5666,3,low,losing,Pass
5676,3,low,losing,Run
5683,3,low,losing,Pass
5685,3,low,losing,Pass
5686,3,low,losing,Run
5689,3,low,losing,Pass
5691,3,low,losing,Run
5704,3,low,losing,Pass
5706,3,low,losing,Run
5711,3,low,losing,Pass
5712,3,low,losing,Pass
5713,3,low,losing,Pass
5714,3,low,losing,Pass
5716,3,low,losing,Run
5718,3,low,losing,Pass
5724,3,low,losing,Run
5731,3,low,losing,Pass
5732,3,low,losing,Pass
5738,3,low,losing,Run
5739,3,low,losing,Pass
5741,3,low,losing,Pass
5742,3,low,losing,Run
5748,3,low,losing,Run
5750,3,low,losing,Run
5754,3,low,losing,Run
5762,3,low,losing,Run
5763,3,low,losing,Run
5769,3,low,losing,Pass
5773,3,low,losing,Pass
5777,3,low,losing,Pass
5779,3,low,losing,Run
5780,3,low,losing,Pass
5781,3,low,losing,Run
5783,3,low,losing,Pass
5787,3,low,losing,Pass
5790,3,low,losing,Pass
5791,3,low,losing,Pass
5793,3,low,losing,Run
5798,3,low,losing,Pass
5800,3,low,losing,Pass
5804,3,low,losing,Pass
5806,3,low,losing,Run
5811,3,low,losing,Pass
5812,3,low,losing,Pass
5818,3,low,losing,Run
5821,3,low,losing,Pass
5823,3,low,losing,Pass
5825,3,low,losing,Pass
5826,3,low,losing,Pass
5828,3,low,losing,Run
5831,3,low,losing,Pass
5832,3,low,losing,Pass
5835,3,low,losing,Run
5838,3,low,losing,Run
5840,3,low,losing,Run
5842,3,low,losing,Pass
5843,3,low,losing,Run
5844,3,low,losing,Pass
5851,3,low,losing,Run
5854,3,low,losing,Pass
5856,3,low,losing,Pass
5858,3,low,losing,Run
5867,3,low,losing,Pass
5869,3,low,losing,Run
5870,3,low,losing,Pass
5872,3,low,losing,Pass
5877,3,low,losing,Pass
5878,3,low,losing,Run
5886,3,low,losing,Run
5887,3,low,losing,Pass
5888,3,low,losing,Pass
5889,3,low,losing,Run
5893,3,low,losing,Run
5895,3,low,losing,Pass
5903,3,low,losing,Pass
5909,3,low,losing,Run
5910,3,low,losing,Pass
5915,3,low,losing,Run
5916,3,low,losing,Run
5919,3,low,losing,Run
5926,3,low,losing,Pass
5929,3,low,losing,Pass
5931,3,low,losing,Pass
5944,3,low,losing,Pass
5951,3,low,losing,Pass
5952,3,low,losing,Run
5956,3,low,losing,Pass
5958,3,low,losing,Run
5959,3,low,losing,Pass
5963,3,low,losing,Pass
5964,3,low,losing,Pass
5971,3,low,losing,Run
5973,3,low,losing,Pass
5977,3,low,losing,Pass
5980,3,low,losing,Pass
5983,3,low,losing,Run
5988,3,low,losing,Pass
5989,3,low,losing,Run
5994,3,low,losing,Run
5997,3,low,losing,Pass
6001,3,low,losing,Pass
6007,3,low,losing,Pass
6013,3,low,losing,Run
6015,3,low,losing,Pass
6017,3,low,losing,Pass
6022,3,low,losing,Pass
6023,3,low,losing,Pass
6033,3,low,losing,Pass
6034,3,low,losing,Pass
6037,3,low,losing,Pass
6047,3,low,losing,Run
6050,3,low,losing,Run
6053,3,low,losing,Pass
6059,3,low,losing,Pass
6060,3,low,losing,Run
6067,3,low,losing,Pass
6068,3,low,losing,Pass
6084,3,low,losing,Pass
6091,3,low,losing,Run
6094,3,low,losing,Run
6098,3,low,losing,Run
6109,3,low,losing,Run
6112,3,low,losing,Pass
6114,3,low,losing,Pass
6117,3,low,losing,Run
6121,3,low,losing,Pass
6126,3,low,losing,Pass
6129,3,low,losing,Run
6130,3,low,losing,Run
6136,3,low,losing,Pass
6140,3,low,losing,Pass
6143,3,low,losing,Run
6149,3,low,losing,Pass
6157,3,low,losing,Run
6161,3,low,losing,Run
6162,3,low,losing,Pass
6163,3,low,losing,Pass
6172,3,low,losing,Run
6182,3,low,losing,Pass
6183,3,low,losing,Run
6195,3,low,losing,Pass
6201,3,low,losing,Run
6208,3,low,losing,Run
6215,3,low,losing,Pass
6218,3,low,losing,Run
6223,3,low,losing,Pass
6226,3,low,losing,Pass
6227,3,low,losing,Run
6231,3,low,losing,Pass
6232,3,low,losing,Pass
6235,3,low,losing,Pass
6242,3,low,losing,Pass
6243,3,low,losing,Pass
6246,3,low,losing,Pass
